fishery,management_area,target,opening_year,sex,size,molting,soft,new_pliable,new,old,very_old,unknown,total
TR01,bristol_bay,red_king_crab,2001,male,74,0,0,0,14,0,0,0,14
TR01,bristol_bay,red_king_crab,2001,male,75,0,0,0,12,0,0,0,12
TR01,bristol_bay,red_king_crab,2001,male,76,0,0,0,16,0,0,0,16
TR01,bristol_bay,red_king_crab,2001,male,77,0,0,0,24,0,0,0,24
TR01,bristol_bay,red_king_crab,2001,male,78,0,0,0,15,0,0,0,15
TR01,bristol_bay,red_king_crab,2001,male,79,0,0,0,25,0,0,0,25
TR01,bristol_bay,red_king_crab,2001,male,80,0,0,0,29,0,0,0,29
TR01,bristol_bay,red_king_crab,2001,male,81,0,0,0,26,0,0,0,26
TR01,bristol_bay,red_king_crab,2001,male,82,0,0,0,25,0,0,0,25
TR01,bristol_bay,red_king_crab,2001,male,83,0,0,0,21,0,0,0,21
TR01,bristol_bay,red_king_crab,2001,male,84,0,0,0,24,0,0,0,24
TR01,bristol_bay,red_king_crab,2001,male,85,0,0,0,31,1,0,0,32
TR01,bristol_bay,red_king_crab,2001,male,86,0,0,0,39,0,0,0,39
TR01,bristol_bay,red_king_crab,2001,male,87,0,0,0,29,0,0,0,29
TR01,bristol_bay,red_king_crab,2001,male,88,0,0,0,38,0,0,0,38
TR01,bristol_bay,red_king_crab,2001,male,89,0,0,0,28,0,0,0,28
TR01,bristol_bay,red_king_crab,2001,male,90,0,0,0,58,0,0,0,58
TR01,bristol_bay,red_king_crab,2001,male,91,0,0,0,48,0,1,0,49
TR01,bristol_bay,red_king_crab,2001,male,92,0,0,0,73,1,0,0,74
TR01,bristol_bay,red_king_crab,2001,male,93,0,0,0,78,1,0,0,79
TR01,bristol_bay,red_king_crab,2001,male,94,0,0,0,88,2,0,0,90
TR01,bristol_bay,red_king_crab,2001,male,95,0,0,0,118,2,0,0,120
TR01,bristol_bay,red_king_crab,2001,male,96,0,0,0,111,1,0,0,112
TR01,bristol_bay,red_king_crab,2001,male,97,0,0,0,120,3,1,0,124
TR01,bristol_bay,red_king_crab,2001,male,98,0,0,0,124,2,0,0,126
TR01,bristol_bay,red_king_crab,2001,male,99,0,0,0,142,1,1,0,144
TR01,bristol_bay,red_king_crab,2001,male,100,0,0,0,171,4,0,0,175
TR01,bristol_bay,red_king_crab,2001,male,101,0,0,0,149,3,0,0,152
TR01,bristol_bay,red_king_crab,2001,male,102,0,0,0,199,4,2,0,205
TR01,bristol_bay,red_king_crab,2001,male,103,0,0,0,207,6,0,0,213
TR01,bristol_bay,red_king_crab,2001,male,104,0,0,0,205,8,0,0,213
TR01,bristol_bay,red_king_crab,2001,male,105,0,0,0,219,10,1,0,230
TR01,bristol_bay,red_king_crab,2001,male,106,0,0,0,195,11,0,0,206
TR01,bristol_bay,red_king_crab,2001,male,107,0,0,0,213,5,0,0,218
TR01,bristol_bay,red_king_crab,2001,male,108,0,0,0,229,8,0,0,237
TR01,bristol_bay,red_king_crab,2001,male,109,0,0,0,222,9,1,0,232
TR01,bristol_bay,red_king_crab,2001,male,110,0,0,0,263,12,1,0,276
TR01,bristol_bay,red_king_crab,2001,male,111,0,0,0,217,6,0,0,223
TR01,bristol_bay,red_king_crab,2001,male,112,0,0,0,300,21,0,0,321
TR01,bristol_bay,red_king_crab,2001,male,113,0,0,0,233,13,1,0,247
TR01,bristol_bay,red_king_crab,2001,male,114,0,0,0,267,19,2,0,288
TR01,bristol_bay,red_king_crab,2001,male,115,0,0,0,303,20,2,0,325
TR01,bristol_bay,red_king_crab,2001,male,116,0,0,0,254,24,0,0,278
TR01,bristol_bay,red_king_crab,2001,male,117,0,0,0,289,33,1,0,323
TR01,bristol_bay,red_king_crab,2001,male,118,0,0,0,295,29,2,0,326
TR01,bristol_bay,red_king_crab,2001,male,119,0,0,0,241,24,4,0,269
TR01,bristol_bay,red_king_crab,2001,male,120,0,0,0,335,46,5,0,386
TR01,bristol_bay,red_king_crab,2001,male,121,0,0,0,287,37,0,0,324
TR01,bristol_bay,red_king_crab,2001,male,122,0,1,0,331,44,4,0,380
TR01,bristol_bay,red_king_crab,2001,male,123,0,0,0,278,43,4,0,325
TR01,bristol_bay,red_king_crab,2001,male,124,0,0,0,293,38,2,0,333
TR01,bristol_bay,red_king_crab,2001,male,125,0,0,0,298,57,5,0,360
TR01,bristol_bay,red_king_crab,2001,male,126,0,0,0,288,53,3,0,344
TR01,bristol_bay,red_king_crab,2001,male,127,0,0,0,273,60,8,0,341
TR01,bristol_bay,red_king_crab,2001,male,128,0,0,0,257,53,2,0,312
TR01,bristol_bay,red_king_crab,2001,male,129,0,0,1,239,54,2,0,296
TR01,bristol_bay,red_king_crab,2001,male,130,0,0,0,292,57,9,0,358
TR01,bristol_bay,red_king_crab,2001,male,131,0,0,0,212,53,5,0,270
TR01,bristol_bay,red_king_crab,2001,male,132,0,0,0,268,48,12,0,328
TR01,bristol_bay,red_king_crab,2001,male,133,0,0,0,211,59,3,0,273
TR01,bristol_bay,red_king_crab,2001,male,134,0,0,0,205,57,5,0,267
TR01,bristol_bay,red_king_crab,2001,male,135,0,0,0,181,53,6,0,240
TR01,bristol_bay,red_king_crab,2001,male,136,0,0,0,122,45,5,0,172
TR01,bristol_bay,red_king_crab,2001,male,137,0,0,0,112,21,5,0,138
TR01,bristol_bay,red_king_crab,2001,male,138,0,0,0,75,21,2,0,98
TR01,bristol_bay,red_king_crab,2001,male,139,0,0,0,31,12,2,0,45
TR01,bristol_bay,red_king_crab,2001,male,140,0,0,0,21,8,1,0,30
TR01,bristol_bay,red_king_crab,2001,male,141,0,0,0,10,2,1,0,13
TR01,bristol_bay,red_king_crab,2001,male,142,0,0,0,4,1,1,0,6
TR01,bristol_bay,red_king_crab,2001,male,148,0,0,0,0,1,0,0,1
TR02,bristol_bay,red_king_crab,2002,male,54,0,0,0,1,0,0,0,1
TR02,bristol_bay,red_king_crab,2002,male,61,0,0,0,1,0,0,0,1
TR02,bristol_bay,red_king_crab,2002,male,63,0,0,0,2,0,0,0,2
TR02,bristol_bay,red_king_crab,2002,male,64,0,0,0,4,0,0,0,4
TR02,bristol_bay,red_king_crab,2002,male,65,0,0,0,1,0,0,0,1
TR02,bristol_bay,red_king_crab,2002,male,66,0,0,0,12,0,0,0,12
TR02,bristol_bay,red_king_crab,2002,male,67,0,0,0,8,0,0,0,8
TR02,bristol_bay,red_king_crab,2002,male,68,0,0,0,17,0,0,0,17
TR02,bristol_bay,red_king_crab,2002,male,69,0,0,0,17,0,0,0,17
TR02,bristol_bay,red_king_crab,2002,male,70,0,0,0,12,0,0,0,12
TR02,bristol_bay,red_king_crab,2002,male,71,0,0,0,35,0,0,0,35
TR02,bristol_bay,red_king_crab,2002,male,72,0,0,0,44,0,0,0,44
TR02,bristol_bay,red_king_crab,2002,male,73,0,0,0,28,0,0,0,28
TR02,bristol_bay,red_king_crab,2002,male,74,0,0,0,31,0,0,0,31
TR02,bristol_bay,red_king_crab,2002,male,75,0,0,0,31,0,0,0,31
TR02,bristol_bay,red_king_crab,2002,male,76,0,0,0,22,0,0,0,22
TR02,bristol_bay,red_king_crab,2002,male,77,0,0,0,32,0,0,0,32
TR02,bristol_bay,red_king_crab,2002,male,78,0,0,0,25,0,0,0,25
TR02,bristol_bay,red_king_crab,2002,male,79,0,0,0,33,0,0,0,33
TR02,bristol_bay,red_king_crab,2002,male,80,0,0,0,39,0,0,0,39
TR02,bristol_bay,red_king_crab,2002,male,81,0,0,0,28,0,0,0,28
TR02,bristol_bay,red_king_crab,2002,male,82,0,0,0,30,0,0,0,30
TR02,bristol_bay,red_king_crab,2002,male,83,0,0,0,31,0,0,0,31
TR02,bristol_bay,red_king_crab,2002,male,84,0,0,0,35,1,0,0,36
TR02,bristol_bay,red_king_crab,2002,male,85,0,0,0,30,0,0,0,30
TR02,bristol_bay,red_king_crab,2002,male,86,0,0,0,20,0,0,0,20
TR02,bristol_bay,red_king_crab,2002,male,87,0,0,0,34,0,0,0,34
TR02,bristol_bay,red_king_crab,2002,male,88,0,0,0,27,0,0,0,27
TR02,bristol_bay,red_king_crab,2002,male,89,0,0,0,27,0,0,0,27
TR02,bristol_bay,red_king_crab,2002,male,90,0,0,0,31,0,0,0,31
TR02,bristol_bay,red_king_crab,2002,male,91,0,0,0,26,1,0,0,27
TR02,bristol_bay,red_king_crab,2002,male,92,0,0,0,33,0,0,0,33
TR02,bristol_bay,red_king_crab,2002,male,93,0,0,0,44,0,0,0,44
TR02,bristol_bay,red_king_crab,2002,male,94,0,0,0,40,0,0,0,40
TR02,bristol_bay,red_king_crab,2002,male,95,0,0,0,36,0,0,0,36
TR02,bristol_bay,red_king_crab,2002,male,96,0,0,0,40,0,0,0,40
TR02,bristol_bay,red_king_crab,2002,male,97,0,0,0,46,0,1,0,47
TR02,bristol_bay,red_king_crab,2002,male,98,0,0,0,41,2,0,0,43
TR02,bristol_bay,red_king_crab,2002,male,99,0,0,0,46,0,0,0,46
TR02,bristol_bay,red_king_crab,2002,male,100,0,0,0,71,0,0,0,71
TR02,bristol_bay,red_king_crab,2002,male,101,0,0,0,65,0,1,0,66
TR02,bristol_bay,red_king_crab,2002,male,102,0,0,0,99,1,0,0,100
TR02,bristol_bay,red_king_crab,2002,male,103,0,0,0,114,2,0,0,116
TR02,bristol_bay,red_king_crab,2002,male,104,0,0,0,134,0,0,0,134
TR02,bristol_bay,red_king_crab,2002,male,105,0,0,0,123,1,0,0,124
TR02,bristol_bay,red_king_crab,2002,male,106,0,0,0,144,1,0,0,145
TR02,bristol_bay,red_king_crab,2002,male,107,0,0,0,180,2,0,0,182
TR02,bristol_bay,red_king_crab,2002,male,108,0,0,0,227,2,0,1,230
TR02,bristol_bay,red_king_crab,2002,male,109,0,0,0,196,1,0,0,197
TR02,bristol_bay,red_king_crab,2002,male,110,0,0,0,275,2,0,0,277
TR02,bristol_bay,red_king_crab,2002,male,111,0,0,0,268,1,0,0,269
TR02,bristol_bay,red_king_crab,2002,male,112,0,0,0,352,2,0,0,354
TR02,bristol_bay,red_king_crab,2002,male,113,0,0,0,377,3,1,0,381
TR02,bristol_bay,red_king_crab,2002,male,114,0,0,0,344,4,1,0,349
TR02,bristol_bay,red_king_crab,2002,male,115,0,0,0,425,7,0,0,432
TR02,bristol_bay,red_king_crab,2002,male,116,0,0,0,384,11,0,0,395
TR02,bristol_bay,red_king_crab,2002,male,117,0,0,0,420,4,0,0,424
TR02,bristol_bay,red_king_crab,2002,male,118,0,0,0,488,3,0,0,491
TR02,bristol_bay,red_king_crab,2002,male,119,0,0,0,462,6,1,0,469
TR02,bristol_bay,red_king_crab,2002,male,120,0,0,0,495,5,0,0,500
TR02,bristol_bay,red_king_crab,2002,male,121,0,0,0,500,5,0,0,505
TR02,bristol_bay,red_king_crab,2002,male,122,0,0,0,537,16,1,0,554
TR02,bristol_bay,red_king_crab,2002,male,123,0,0,0,532,8,0,0,540
TR02,bristol_bay,red_king_crab,2002,male,124,0,0,0,539,17,2,0,558
TR02,bristol_bay,red_king_crab,2002,male,125,0,0,1,517,12,0,0,530
TR02,bristol_bay,red_king_crab,2002,male,126,0,0,0,483,18,1,0,502
TR02,bristol_bay,red_king_crab,2002,male,127,0,0,0,498,16,2,0,516
TR02,bristol_bay,red_king_crab,2002,male,128,0,0,0,535,25,0,0,560
TR02,bristol_bay,red_king_crab,2002,male,129,0,0,0,529,27,2,0,558
TR02,bristol_bay,red_king_crab,2002,male,130,0,0,0,511,21,2,0,534
TR02,bristol_bay,red_king_crab,2002,male,131,0,0,0,481,19,0,0,500
TR02,bristol_bay,red_king_crab,2002,male,132,0,0,0,610,31,3,0,644
TR02,bristol_bay,red_king_crab,2002,male,133,0,0,0,521,25,1,0,547
TR02,bristol_bay,red_king_crab,2002,male,134,0,0,0,483,23,2,0,508
TR02,bristol_bay,red_king_crab,2002,male,135,0,0,0,452,20,3,0,475
TR02,bristol_bay,red_king_crab,2002,male,136,0,0,0,354,19,1,0,374
TR02,bristol_bay,red_king_crab,2002,male,137,0,0,0,272,11,1,0,284
TR02,bristol_bay,red_king_crab,2002,male,138,0,0,0,209,21,3,0,233
TR02,bristol_bay,red_king_crab,2002,male,139,0,0,0,106,7,1,0,114
TR02,bristol_bay,red_king_crab,2002,male,140,0,0,0,63,5,2,0,70
TR02,bristol_bay,red_king_crab,2002,male,141,0,0,0,33,1,0,0,34
TR02,bristol_bay,red_king_crab,2002,male,142,0,0,0,25,1,1,0,27
TR02,bristol_bay,red_king_crab,2002,male,143,0,0,0,14,0,0,0,14
TR02,bristol_bay,red_king_crab,2002,male,144,0,0,0,6,0,0,0,6
TR03,bristol_bay,red_king_crab,2003,male,18,0,0,0,2,0,0,0,2
TR03,bristol_bay,red_king_crab,2003,male,21,0,0,0,1,0,0,0,1
TR03,bristol_bay,red_king_crab,2003,male,22,0,0,0,1,0,0,0,1
TR03,bristol_bay,red_king_crab,2003,male,25,0,0,0,1,0,0,0,1
TR03,bristol_bay,red_king_crab,2003,male,27,0,0,0,1,0,0,0,1
TR03,bristol_bay,red_king_crab,2003,male,34,0,0,0,1,0,0,0,1
TR03,bristol_bay,red_king_crab,2003,male,54,0,0,0,1,0,0,0,1
TR03,bristol_bay,red_king_crab,2003,male,57,0,0,0,2,0,0,0,2
TR03,bristol_bay,red_king_crab,2003,male,58,0,0,0,3,0,0,0,3
TR03,bristol_bay,red_king_crab,2003,male,59,0,0,0,4,0,0,0,4
TR03,bristol_bay,red_king_crab,2003,male,60,0,0,0,6,0,0,0,6
TR03,bristol_bay,red_king_crab,2003,male,61,0,0,0,10,0,0,0,10
TR03,bristol_bay,red_king_crab,2003,male,62,0,0,0,8,0,0,0,8
TR03,bristol_bay,red_king_crab,2003,male,63,0,0,0,12,0,0,0,12
TR03,bristol_bay,red_king_crab,2003,male,64,0,0,0,19,0,0,0,19
TR03,bristol_bay,red_king_crab,2003,male,65,0,0,0,16,0,0,0,16
TR03,bristol_bay,red_king_crab,2003,male,66,0,0,0,24,0,0,0,24
TR03,bristol_bay,red_king_crab,2003,male,67,0,0,0,30,0,0,0,30
TR03,bristol_bay,red_king_crab,2003,male,68,0,0,0,32,0,0,0,32
TR03,bristol_bay,red_king_crab,2003,male,69,0,0,0,50,0,0,0,50
TR03,bristol_bay,red_king_crab,2003,male,70,0,0,0,51,0,0,0,51
TR03,bristol_bay,red_king_crab,2003,male,71,0,0,0,44,0,0,0,44
TR03,bristol_bay,red_king_crab,2003,male,72,0,0,0,52,0,0,0,52
TR03,bristol_bay,red_king_crab,2003,male,73,0,0,0,44,0,0,0,44
TR03,bristol_bay,red_king_crab,2003,male,74,0,0,0,45,0,0,0,45
TR03,bristol_bay,red_king_crab,2003,male,75,0,0,0,50,0,1,0,51
TR03,bristol_bay,red_king_crab,2003,male,76,0,0,0,48,0,0,0,48
TR03,bristol_bay,red_king_crab,2003,male,77,0,0,0,44,0,0,0,44
TR03,bristol_bay,red_king_crab,2003,male,78,0,0,0,79,1,0,0,80
TR03,bristol_bay,red_king_crab,2003,male,79,0,0,0,67,0,0,0,67
TR03,bristol_bay,red_king_crab,2003,male,80,0,0,0,80,1,0,0,81
TR03,bristol_bay,red_king_crab,2003,male,81,0,0,0,107,0,0,0,107
TR03,bristol_bay,red_king_crab,2003,male,82,0,0,0,133,1,0,0,134
TR03,bristol_bay,red_king_crab,2003,male,83,0,0,0,141,0,0,0,141
TR03,bristol_bay,red_king_crab,2003,male,84,0,0,0,178,0,0,0,178
TR03,bristol_bay,red_king_crab,2003,male,85,0,0,0,178,0,0,0,178
TR03,bristol_bay,red_king_crab,2003,male,86,0,0,0,201,0,0,0,201
TR03,bristol_bay,red_king_crab,2003,male,87,0,0,0,281,0,0,0,281
TR03,bristol_bay,red_king_crab,2003,male,88,0,0,0,249,1,0,0,250
TR03,bristol_bay,red_king_crab,2003,male,89,0,0,0,235,0,0,0,235
TR03,bristol_bay,red_king_crab,2003,male,90,0,0,0,263,2,0,0,265
TR03,bristol_bay,red_king_crab,2003,male,91,0,0,0,233,1,0,0,234
TR03,bristol_bay,red_king_crab,2003,male,92,0,0,0,310,0,0,0,310
TR03,bristol_bay,red_king_crab,2003,male,93,0,0,0,303,0,0,0,303
TR03,bristol_bay,red_king_crab,2003,male,94,0,0,0,330,0,0,0,330
TR03,bristol_bay,red_king_crab,2003,male,95,0,0,0,294,1,0,0,295
TR03,bristol_bay,red_king_crab,2003,male,96,0,0,0,344,2,0,0,346
TR03,bristol_bay,red_king_crab,2003,male,97,0,0,0,346,2,0,0,348
TR03,bristol_bay,red_king_crab,2003,male,98,0,1,0,325,0,0,0,326
TR03,bristol_bay,red_king_crab,2003,male,99,0,0,0,269,1,0,0,270
TR03,bristol_bay,red_king_crab,2003,male,100,0,0,0,304,7,0,0,311
TR03,bristol_bay,red_king_crab,2003,male,101,0,0,0,262,0,1,0,263
TR03,bristol_bay,red_king_crab,2003,male,102,0,0,0,283,6,1,0,290
TR03,bristol_bay,red_king_crab,2003,male,103,0,0,0,295,4,0,0,299
TR03,bristol_bay,red_king_crab,2003,male,104,0,0,0,329,3,0,0,332
TR03,bristol_bay,red_king_crab,2003,male,105,0,0,0,271,5,0,0,276
TR03,bristol_bay,red_king_crab,2003,male,106,0,0,0,278,4,0,0,282
TR03,bristol_bay,red_king_crab,2003,male,107,0,0,0,257,4,0,0,261
TR03,bristol_bay,red_king_crab,2003,male,108,0,1,0,318,1,0,0,320
TR03,bristol_bay,red_king_crab,2003,male,109,0,0,0,259,7,1,0,267
TR03,bristol_bay,red_king_crab,2003,male,110,0,0,0,276,19,0,0,295
TR03,bristol_bay,red_king_crab,2003,male,111,0,0,0,248,7,0,0,255
TR03,bristol_bay,red_king_crab,2003,male,112,0,1,0,286,16,1,0,304
TR03,bristol_bay,red_king_crab,2003,male,113,0,0,0,290,18,2,0,310
TR03,bristol_bay,red_king_crab,2003,male,114,0,1,0,260,11,0,0,272
TR03,bristol_bay,red_king_crab,2003,male,115,0,0,0,281,17,0,0,298
TR03,bristol_bay,red_king_crab,2003,male,116,0,0,0,312,11,2,0,325
TR03,bristol_bay,red_king_crab,2003,male,117,0,1,0,309,16,1,0,327
TR03,bristol_bay,red_king_crab,2003,male,118,0,0,0,320,14,2,0,336
TR03,bristol_bay,red_king_crab,2003,male,119,0,0,0,310,10,1,0,321
TR03,bristol_bay,red_king_crab,2003,male,120,0,0,0,355,30,3,0,388
TR03,bristol_bay,red_king_crab,2003,male,121,0,1,0,372,35,0,0,408
TR03,bristol_bay,red_king_crab,2003,male,122,0,1,0,433,37,1,0,472
TR03,bristol_bay,red_king_crab,2003,male,123,0,0,0,469,36,0,0,505
TR03,bristol_bay,red_king_crab,2003,male,124,0,2,0,516,51,1,0,570
TR03,bristol_bay,red_king_crab,2003,male,125,0,0,1,545,55,5,0,606
TR03,bristol_bay,red_king_crab,2003,male,126,0,1,0,578,71,2,0,652
TR03,bristol_bay,red_king_crab,2003,male,127,0,0,0,575,68,10,0,653
TR03,bristol_bay,red_king_crab,2003,male,128,0,0,0,641,90,4,0,735
TR03,bristol_bay,red_king_crab,2003,male,129,0,0,0,615,95,2,0,712
TR03,bristol_bay,red_king_crab,2003,male,130,0,0,0,722,128,7,0,857
TR03,bristol_bay,red_king_crab,2003,male,131,0,1,0,657,93,6,0,757
TR03,bristol_bay,red_king_crab,2003,male,132,0,1,0,831,118,7,0,957
TR03,bristol_bay,red_king_crab,2003,male,133,0,1,0,702,118,9,0,830
TR03,bristol_bay,red_king_crab,2003,male,134,0,0,0,738,136,4,0,878
TR03,bristol_bay,red_king_crab,2003,male,135,0,0,0,576,91,5,0,672
TR03,bristol_bay,red_king_crab,2003,male,136,0,1,0,519,88,2,0,610
TR03,bristol_bay,red_king_crab,2003,male,137,0,0,0,362,44,0,0,406
TR03,bristol_bay,red_king_crab,2003,male,138,0,1,0,254,35,2,0,292
TR03,bristol_bay,red_king_crab,2003,male,139,0,1,0,159,14,1,0,175
TR03,bristol_bay,red_king_crab,2003,male,140,0,0,0,66,14,2,0,82
TR03,bristol_bay,red_king_crab,2003,male,141,0,0,0,38,4,0,0,42
