fishery,management_area,target,opening_year,sex,size,molting,soft,new_pliable,new,old,very_old,unknown,total
TR05,bristol_bay,red_king_crab,2005,male,123,0,0,0,2,0,0,0,2
TR05,bristol_bay,red_king_crab,2005,male,124,0,0,0,3,0,0,0,3
TR05,bristol_bay,red_king_crab,2005,male,125,0,0,0,2,0,0,0,2
TR05,bristol_bay,red_king_crab,2005,male,126,0,0,0,1,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,male,127,0,0,0,8,0,0,0,8
TR05,bristol_bay,red_king_crab,2005,male,128,0,0,0,7,3,0,0,10
TR05,bristol_bay,red_king_crab,2005,male,129,0,0,0,8,0,0,0,8
TR05,bristol_bay,red_king_crab,2005,male,130,0,0,0,10,2,0,0,12
TR05,bristol_bay,red_king_crab,2005,male,131,0,0,0,34,4,0,0,38
TR05,bristol_bay,red_king_crab,2005,male,132,0,0,0,53,10,1,0,64
TR05,bristol_bay,red_king_crab,2005,male,133,0,0,0,117,17,1,0,135
TR05,bristol_bay,red_king_crab,2005,male,134,0,0,0,220,24,1,0,245
TR05,bristol_bay,red_king_crab,2005,male,135,0,0,0,316,43,8,0,367
TR05,bristol_bay,red_king_crab,2005,male,136,0,0,0,406,66,6,0,478
TR05,bristol_bay,red_king_crab,2005,male,137,0,0,0,609,68,15,0,692
TR05,bristol_bay,red_king_crab,2005,male,138,0,0,0,751,107,13,0,871
TR05,bristol_bay,red_king_crab,2005,male,139,0,0,0,866,121,18,0,1005
TR05,bristol_bay,red_king_crab,2005,male,140,0,0,0,1199,195,31,0,1425
TR05,bristol_bay,red_king_crab,2005,male,141,0,0,0,1069,199,19,0,1287
TR05,bristol_bay,red_king_crab,2005,male,142,0,0,0,1112,213,30,0,1355
TR05,bristol_bay,red_king_crab,2005,male,143,0,0,0,1211,242,51,0,1504
TR05,bristol_bay,red_king_crab,2005,male,144,0,0,0,1039,287,34,0,1360
TR05,bristol_bay,red_king_crab,2005,male,145,0,0,0,1269,307,51,0,1627
TR05,bristol_bay,red_king_crab,2005,male,146,0,0,0,1109,291,44,2,1446
TR05,bristol_bay,red_king_crab,2005,male,147,0,0,0,1107,332,49,0,1488
TR05,bristol_bay,red_king_crab,2005,male,148,0,0,0,1044,313,37,0,1394
TR05,bristol_bay,red_king_crab,2005,male,149,0,0,0,1060,406,62,0,1528
TR05,bristol_bay,red_king_crab,2005,male,150,0,0,0,1216,492,75,0,1783
TR05,bristol_bay,red_king_crab,2005,male,151,0,0,0,1164,451,80,0,1695
TR05,bristol_bay,red_king_crab,2005,male,152,0,0,0,1244,481,86,1,1812
TR05,bristol_bay,red_king_crab,2005,male,153,0,0,0,1226,498,66,0,1790
TR05,bristol_bay,red_king_crab,2005,male,154,0,0,0,1307,505,82,0,1894
TR05,bristol_bay,red_king_crab,2005,male,155,0,0,0,1148,457,72,0,1677
TR05,bristol_bay,red_king_crab,2005,male,156,0,0,0,1051,418,52,0,1521
TR05,bristol_bay,red_king_crab,2005,male,157,0,0,0,1029,478,77,0,1584
TR05,bristol_bay,red_king_crab,2005,male,158,0,0,0,1068,454,87,0,1609
TR05,bristol_bay,red_king_crab,2005,male,159,0,0,0,914,382,54,0,1350
TR05,bristol_bay,red_king_crab,2005,male,160,0,0,0,1041,418,74,0,1533
TR05,bristol_bay,red_king_crab,2005,male,161,0,0,0,822,367,64,1,1254
TR05,bristol_bay,red_king_crab,2005,male,162,0,0,0,898,371,55,0,1324
TR05,bristol_bay,red_king_crab,2005,male,163,0,0,0,798,351,63,0,1212
TR05,bristol_bay,red_king_crab,2005,male,164,0,0,0,894,354,82,1,1331
TR05,bristol_bay,red_king_crab,2005,male,165,0,0,0,756,312,70,0,1138
TR05,bristol_bay,red_king_crab,2005,male,166,0,0,0,553,262,48,0,863
TR05,bristol_bay,red_king_crab,2005,male,167,0,0,0,684,258,60,0,1002
TR05,bristol_bay,red_king_crab,2005,male,168,0,0,0,603,260,46,0,909
TR05,bristol_bay,red_king_crab,2005,male,169,0,0,0,459,194,51,0,704
TR05,bristol_bay,red_king_crab,2005,male,170,0,0,0,516,201,61,0,778
TR05,bristol_bay,red_king_crab,2005,male,171,0,0,0,363,158,50,0,571
TR05,bristol_bay,red_king_crab,2005,male,172,0,0,0,349,155,38,0,542
TR05,bristol_bay,red_king_crab,2005,male,173,0,0,0,314,132,49,0,495
TR05,bristol_bay,red_king_crab,2005,male,174,0,0,0,212,128,33,0,373
TR05,bristol_bay,red_king_crab,2005,male,175,0,0,0,195,98,24,1,318
TR05,bristol_bay,red_king_crab,2005,male,176,0,0,0,147,61,21,0,229
TR05,bristol_bay,red_king_crab,2005,male,177,0,0,0,105,53,16,0,174
TR05,bristol_bay,red_king_crab,2005,male,178,0,0,0,108,54,14,0,176
TR05,bristol_bay,red_king_crab,2005,male,179,0,0,0,85,46,11,0,142
TR05,bristol_bay,red_king_crab,2005,male,180,0,0,0,70,38,13,0,121
TR05,bristol_bay,red_king_crab,2005,male,181,0,0,0,41,27,15,0,83
TR05,bristol_bay,red_king_crab,2005,male,182,0,0,0,28,19,10,0,57
TR05,bristol_bay,red_king_crab,2005,male,183,0,0,0,28,21,4,0,53
TR05,bristol_bay,red_king_crab,2005,male,184,0,0,0,29,10,4,0,43
TR05,bristol_bay,red_king_crab,2005,male,185,0,0,0,22,10,4,0,36
TR05,bristol_bay,red_king_crab,2005,male,186,0,0,0,15,8,4,0,27
TR05,bristol_bay,red_king_crab,2005,male,187,0,0,0,3,9,2,0,14
TR05,bristol_bay,red_king_crab,2005,male,188,0,0,0,6,3,1,0,10
TR05,bristol_bay,red_king_crab,2005,male,189,0,0,0,3,4,3,0,10
TR05,bristol_bay,red_king_crab,2005,male,190,0,0,0,8,3,1,0,12
TR05,bristol_bay,red_king_crab,2005,male,191,0,0,0,1,0,1,0,2
TR05,bristol_bay,red_king_crab,2005,male,192,0,0,0,3,1,0,0,4
TR05,bristol_bay,red_king_crab,2005,male,193,0,0,0,2,0,1,0,3
TR05,bristol_bay,red_king_crab,2005,male,194,0,0,0,1,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,male,195,0,0,0,1,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,male,204,0,0,0,0,1,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,123,0,0,0,2,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,124,0,0,0,1,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,125,0,0,0,1,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,126,0,0,0,2,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,127,0,0,0,3,1,0,0,4
TR06,bristol_bay,red_king_crab,2006,male,128,0,0,0,3,0,0,0,3
TR06,bristol_bay,red_king_crab,2006,male,129,0,0,0,3,0,0,0,3
TR06,bristol_bay,red_king_crab,2006,male,130,0,0,0,14,3,0,0,17
TR06,bristol_bay,red_king_crab,2006,male,131,0,0,0,20,0,0,0,20
TR06,bristol_bay,red_king_crab,2006,male,132,0,0,0,32,4,0,0,36
TR06,bristol_bay,red_king_crab,2006,male,133,0,0,0,48,1,0,0,49
TR06,bristol_bay,red_king_crab,2006,male,134,0,0,0,145,4,0,0,149
TR06,bristol_bay,red_king_crab,2006,male,135,0,0,0,239,11,5,0,255
TR06,bristol_bay,red_king_crab,2006,male,136,0,0,0,404,17,1,0,422
TR06,bristol_bay,red_king_crab,2006,male,137,0,0,0,597,26,3,0,626
TR06,bristol_bay,red_king_crab,2006,male,138,0,1,0,821,42,2,2,868
TR06,bristol_bay,red_king_crab,2006,male,139,0,0,0,983,46,3,0,1032
TR06,bristol_bay,red_king_crab,2006,male,140,0,1,0,1313,72,5,2,1393
TR06,bristol_bay,red_king_crab,2006,male,141,0,0,0,1330,68,4,3,1405
TR06,bristol_bay,red_king_crab,2006,male,142,0,1,0,1530,77,8,1,1617
TR06,bristol_bay,red_king_crab,2006,male,143,0,0,0,1698,83,4,1,1786
TR06,bristol_bay,red_king_crab,2006,male,144,0,0,0,1546,87,12,4,1649
TR06,bristol_bay,red_king_crab,2006,male,145,0,0,0,1813,94,10,1,1918
TR06,bristol_bay,red_king_crab,2006,male,146,0,0,0,1651,85,14,1,1751
TR06,bristol_bay,red_king_crab,2006,male,147,0,1,0,1606,97,11,0,1715
TR06,bristol_bay,red_king_crab,2006,male,148,0,0,0,1579,93,10,3,1685
TR06,bristol_bay,red_king_crab,2006,male,149,0,0,0,1534,77,8,2,1621
TR06,bristol_bay,red_king_crab,2006,male,150,0,1,0,1708,120,10,3,1842
TR06,bristol_bay,red_king_crab,2006,male,151,0,0,0,1523,91,6,1,1621
TR06,bristol_bay,red_king_crab,2006,male,152,0,1,1,1613,116,11,0,1742
TR06,bristol_bay,red_king_crab,2006,male,153,0,0,0,1496,93,9,1,1599
TR06,bristol_bay,red_king_crab,2006,male,154,0,1,1,1336,114,21,2,1475
TR06,bristol_bay,red_king_crab,2006,male,155,0,0,0,1254,84,16,1,1355
TR06,bristol_bay,red_king_crab,2006,male,156,0,0,0,1212,113,20,4,1349
TR06,bristol_bay,red_king_crab,2006,male,157,0,1,0,1059,107,18,2,1187
TR06,bristol_bay,red_king_crab,2006,male,158,0,0,0,931,105,17,3,1056
TR06,bristol_bay,red_king_crab,2006,male,159,0,0,0,850,88,23,4,965
TR06,bristol_bay,red_king_crab,2006,male,160,0,0,0,864,115,12,0,991
TR06,bristol_bay,red_king_crab,2006,male,161,0,1,0,672,98,22,0,793
TR06,bristol_bay,red_king_crab,2006,male,162,0,0,0,688,81,15,0,784
TR06,bristol_bay,red_king_crab,2006,male,163,0,0,0,655,86,20,0,761
TR06,bristol_bay,red_king_crab,2006,male,164,0,0,0,570,73,17,0,660
TR06,bristol_bay,red_king_crab,2006,male,165,0,0,0,512,61,15,0,588
TR06,bristol_bay,red_king_crab,2006,male,166,0,0,0,451,61,14,0,526
TR06,bristol_bay,red_king_crab,2006,male,167,0,0,0,391,58,17,0,466
TR06,bristol_bay,red_king_crab,2006,male,168,0,0,0,390,45,18,2,455
TR06,bristol_bay,red_king_crab,2006,male,169,0,0,0,306,39,14,0,359
TR06,bristol_bay,red_king_crab,2006,male,170,0,0,0,266,54,14,0,334
TR06,bristol_bay,red_king_crab,2006,male,171,0,0,0,231,27,9,0,267
TR06,bristol_bay,red_king_crab,2006,male,172,0,0,0,217,30,6,0,253
TR06,bristol_bay,red_king_crab,2006,male,173,0,0,0,173,18,9,0,200
TR06,bristol_bay,red_king_crab,2006,male,174,0,0,0,155,25,4,0,184
TR06,bristol_bay,red_king_crab,2006,male,175,0,0,1,138,17,4,1,161
TR06,bristol_bay,red_king_crab,2006,male,176,0,0,0,102,20,3,0,125
TR06,bristol_bay,red_king_crab,2006,male,177,0,0,0,75,13,3,0,91
TR06,bristol_bay,red_king_crab,2006,male,178,0,0,0,61,9,2,0,72
TR06,bristol_bay,red_king_crab,2006,male,179,0,0,0,62,4,1,0,67
TR06,bristol_bay,red_king_crab,2006,male,180,0,0,0,49,6,1,0,56
TR06,bristol_bay,red_king_crab,2006,male,181,0,0,0,26,4,2,0,32
TR06,bristol_bay,red_king_crab,2006,male,182,0,0,0,20,4,1,0,25
TR06,bristol_bay,red_king_crab,2006,male,183,0,0,0,11,3,1,0,15
TR06,bristol_bay,red_king_crab,2006,male,184,0,0,0,14,0,0,0,14
TR06,bristol_bay,red_king_crab,2006,male,185,0,0,0,19,2,0,0,21
TR06,bristol_bay,red_king_crab,2006,male,186,0,0,0,11,2,0,0,13
TR06,bristol_bay,red_king_crab,2006,male,187,0,0,0,4,3,1,0,8
TR06,bristol_bay,red_king_crab,2006,male,188,0,0,0,4,1,0,0,5
TR06,bristol_bay,red_king_crab,2006,male,189,0,0,0,2,0,1,0,3
TR06,bristol_bay,red_king_crab,2006,male,190,0,0,0,3,2,0,0,5
TR06,bristol_bay,red_king_crab,2006,male,191,0,0,0,2,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,193,0,0,0,1,1,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,195,0,0,0,2,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,196,0,0,0,2,0,2,0,4
TR06,bristol_bay,red_king_crab,2006,male,197,0,0,0,0,1,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,120,0,0,0,1,0,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,121,0,0,0,1,0,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,124,0,0,0,0,1,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,125,0,0,0,6,1,0,0,7
TR07,bristol_bay,red_king_crab,2007,male,126,0,0,0,7,0,0,0,7
TR07,bristol_bay,red_king_crab,2007,male,127,0,0,0,4,2,0,0,6
TR07,bristol_bay,red_king_crab,2007,male,128,0,0,0,5,0,0,0,5
TR07,bristol_bay,red_king_crab,2007,male,129,0,0,0,7,0,0,0,7
TR07,bristol_bay,red_king_crab,2007,male,130,0,0,0,12,1,0,0,13
TR07,bristol_bay,red_king_crab,2007,male,131,0,0,1,20,4,0,0,25
TR07,bristol_bay,red_king_crab,2007,male,132,0,0,0,40,5,0,0,45
TR07,bristol_bay,red_king_crab,2007,male,133,0,0,0,111,19,0,0,130
TR07,bristol_bay,red_king_crab,2007,male,134,0,0,1,184,30,0,0,215
TR07,bristol_bay,red_king_crab,2007,male,135,0,0,1,479,74,0,0,554
TR07,bristol_bay,red_king_crab,2007,male,136,0,0,3,646,129,2,0,780
TR07,bristol_bay,red_king_crab,2007,male,137,0,0,1,840,193,0,0,1034
TR07,bristol_bay,red_king_crab,2007,male,138,0,0,0,1160,285,1,0,1446
TR07,bristol_bay,red_king_crab,2007,male,139,0,0,3,1252,351,2,0,1608
TR07,bristol_bay,red_king_crab,2007,male,140,0,0,1,1701,463,12,1,2178
TR07,bristol_bay,red_king_crab,2007,male,141,0,0,0,1546,397,4,0,1947
TR07,bristol_bay,red_king_crab,2007,male,142,0,1,7,1774,502,5,0,2289
TR07,bristol_bay,red_king_crab,2007,male,143,0,0,3,1647,593,12,0,2255
TR07,bristol_bay,red_king_crab,2007,male,144,0,0,3,1462,518,19,0,2002
TR07,bristol_bay,red_king_crab,2007,male,145,0,0,2,1827,609,16,1,2455
TR07,bristol_bay,red_king_crab,2007,male,146,0,0,1,1442,521,12,1,1977
TR07,bristol_bay,red_king_crab,2007,male,147,0,0,1,1375,577,18,0,1971
TR07,bristol_bay,red_king_crab,2007,male,148,0,0,2,1555,588,14,0,2159
TR07,bristol_bay,red_king_crab,2007,male,149,0,1,3,1563,566,16,2,2151
TR07,bristol_bay,red_king_crab,2007,male,150,0,0,2,1637,661,21,0,2321
TR07,bristol_bay,red_king_crab,2007,male,151,0,0,1,1430,569,30,1,2031
TR07,bristol_bay,red_king_crab,2007,male,152,0,0,0,1547,634,29,0,2210
TR07,bristol_bay,red_king_crab,2007,male,153,0,0,6,1518,588,22,0,2134
TR07,bristol_bay,red_king_crab,2007,male,154,0,0,4,1244,509,22,0,1779
TR07,bristol_bay,red_king_crab,2007,male,155,0,0,4,1434,513,43,1,1995
TR07,bristol_bay,red_king_crab,2007,male,156,0,0,4,1123,468,25,0,1620
TR07,bristol_bay,red_king_crab,2007,male,157,0,0,4,1033,410,22,1,1470
TR07,bristol_bay,red_king_crab,2007,male,158,0,0,1,1093,444,26,0,1564
TR07,bristol_bay,red_king_crab,2007,male,159,0,0,5,964,353,23,1,1346
TR07,bristol_bay,red_king_crab,2007,male,160,0,0,2,960,410,22,0,1394
TR07,bristol_bay,red_king_crab,2007,male,161,0,0,3,765,298,22,0,1088
TR07,bristol_bay,red_king_crab,2007,male,162,0,0,6,798,316,18,0,1138
TR07,bristol_bay,red_king_crab,2007,male,163,0,0,1,782,300,22,0,1105
TR07,bristol_bay,red_king_crab,2007,male,164,0,0,4,578,233,27,0,842
TR07,bristol_bay,red_king_crab,2007,male,165,0,0,3,626,245,28,0,902
TR07,bristol_bay,red_king_crab,2007,male,166,0,0,4,437,158,12,0,611
TR07,bristol_bay,red_king_crab,2007,male,167,0,0,1,365,173,19,0,558
TR07,bristol_bay,red_king_crab,2007,male,168,0,0,0,397,194,16,0,607
TR07,bristol_bay,red_king_crab,2007,male,169,0,0,2,300,131,16,0,449
TR07,bristol_bay,red_king_crab,2007,male,170,0,0,0,292,142,15,0,449
TR07,bristol_bay,red_king_crab,2007,male,171,0,0,0,182,113,13,0,308
TR07,bristol_bay,red_king_crab,2007,male,172,0,0,1,197,117,17,0,332
TR07,bristol_bay,red_king_crab,2007,male,173,0,0,0,126,67,10,0,203
TR07,bristol_bay,red_king_crab,2007,male,174,0,0,0,118,67,12,0,197
TR07,bristol_bay,red_king_crab,2007,male,175,0,0,3,101,77,1,0,182
TR07,bristol_bay,red_king_crab,2007,male,176,0,0,0,62,53,1,0,116
TR07,bristol_bay,red_king_crab,2007,male,177,0,0,1,39,35,1,0,76
TR07,bristol_bay,red_king_crab,2007,male,178,0,0,0,37,32,9,0,78
TR07,bristol_bay,red_king_crab,2007,male,179,0,0,1,34,32,3,0,70
TR07,bristol_bay,red_king_crab,2007,male,180,0,0,0,31,28,5,0,64
TR07,bristol_bay,red_king_crab,2007,male,181,0,0,0,21,18,5,0,44
TR07,bristol_bay,red_king_crab,2007,male,182,0,0,0,9,17,3,0,29
TR07,bristol_bay,red_king_crab,2007,male,183,0,0,1,14,12,2,0,29
TR07,bristol_bay,red_king_crab,2007,male,184,0,0,0,7,5,1,0,13
TR07,bristol_bay,red_king_crab,2007,male,185,0,0,0,4,10,3,0,17
TR07,bristol_bay,red_king_crab,2007,male,186,0,0,0,7,3,1,0,11
TR07,bristol_bay,red_king_crab,2007,male,187,0,0,0,2,3,0,0,5
TR07,bristol_bay,red_king_crab,2007,male,188,0,0,0,0,3,0,0,3
TR07,bristol_bay,red_king_crab,2007,male,189,0,0,0,3,0,1,0,4
TR07,bristol_bay,red_king_crab,2007,male,190,0,0,0,3,2,1,0,6
TR07,bristol_bay,red_king_crab,2007,male,191,0,0,0,2,1,0,0,3
TR07,bristol_bay,red_king_crab,2007,male,192,0,0,0,1,1,1,0,3
TR07,bristol_bay,red_king_crab,2007,male,193,0,0,0,1,0,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,194,0,0,0,0,0,1,0,1
TR07,bristol_bay,red_king_crab,2007,male,195,0,0,0,0,2,0,0,2
TR07,bristol_bay,red_king_crab,2007,male,196,0,0,0,1,1,1,0,3
TR07,bristol_bay,red_king_crab,2007,male,197,0,0,0,0,1,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,198,0,0,0,0,1,1,0,2
TR07,bristol_bay,red_king_crab,2007,male,199,0,0,0,1,0,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,200,0,0,0,1,0,0,0,1
TR07,bristol_bay,red_king_crab,2007,male,202,0,0,0,0,0,1,0,1
TR08,bristol_bay,red_king_crab,2008,male,125,0,0,0,0,1,0,0,1
TR08,bristol_bay,red_king_crab,2008,male,126,0,0,0,1,0,0,0,1
TR08,bristol_bay,red_king_crab,2008,male,128,0,0,0,1,0,0,0,1
TR08,bristol_bay,red_king_crab,2008,male,129,0,0,0,1,0,0,0,1
TR08,bristol_bay,red_king_crab,2008,male,130,0,0,0,3,1,0,0,4
TR08,bristol_bay,red_king_crab,2008,male,131,0,0,0,17,1,0,0,18
TR08,bristol_bay,red_king_crab,2008,male,132,0,0,0,40,1,0,0,41
TR08,bristol_bay,red_king_crab,2008,male,133,0,0,0,67,5,0,0,72
TR08,bristol_bay,red_king_crab,2008,male,134,0,0,0,126,11,0,0,137
TR08,bristol_bay,red_king_crab,2008,male,135,0,0,0,289,22,4,0,315
TR08,bristol_bay,red_king_crab,2008,male,136,0,0,0,364,24,2,1,391
TR08,bristol_bay,red_king_crab,2008,male,137,0,0,2,559,33,3,2,599
TR08,bristol_bay,red_king_crab,2008,male,138,0,0,0,820,45,2,0,867
TR08,bristol_bay,red_king_crab,2008,male,139,0,0,0,892,54,6,0,952
TR08,bristol_bay,red_king_crab,2008,male,140,0,0,0,1406,93,2,0,1501
TR08,bristol_bay,red_king_crab,2008,male,141,0,0,0,1009,75,15,1,1100
TR08,bristol_bay,red_king_crab,2008,male,142,0,0,1,1299,99,17,1,1417
TR08,bristol_bay,red_king_crab,2008,male,143,0,0,3,1095,92,15,0,1205
TR08,bristol_bay,red_king_crab,2008,male,144,0,0,2,1218,106,14,1,1341
TR08,bristol_bay,red_king_crab,2008,male,145,0,0,0,1189,127,13,0,1329
TR08,bristol_bay,red_king_crab,2008,male,146,0,0,2,1196,128,19,2,1347
TR08,bristol_bay,red_king_crab,2008,male,147,0,0,0,1145,136,19,0,1300
TR08,bristol_bay,red_king_crab,2008,male,148,0,0,0,1261,171,32,1,1465
TR08,bristol_bay,red_king_crab,2008,male,149,0,0,2,1227,171,30,1,1431
TR08,bristol_bay,red_king_crab,2008,male,150,0,0,0,1268,187,46,1,1502
TR08,bristol_bay,red_king_crab,2008,male,151,0,0,1,1057,178,34,1,1271
TR08,bristol_bay,red_king_crab,2008,male,152,0,0,0,1241,198,48,0,1487
TR08,bristol_bay,red_king_crab,2008,male,153,0,0,1,1127,217,50,1,1396
TR08,bristol_bay,red_king_crab,2008,male,154,0,0,0,984,243,58,1,1286
TR08,bristol_bay,red_king_crab,2008,male,155,0,0,0,1037,220,58,1,1316
TR08,bristol_bay,red_king_crab,2008,male,156,0,0,0,1001,235,54,1,1291
TR08,bristol_bay,red_king_crab,2008,male,157,0,0,0,907,227,52,0,1186
TR08,bristol_bay,red_king_crab,2008,male,158,0,0,0,1003,234,63,0,1300
TR08,bristol_bay,red_king_crab,2008,male,159,0,0,0,917,238,72,0,1227
TR08,bristol_bay,red_king_crab,2008,male,160,0,0,0,891,228,72,1,1192
TR08,bristol_bay,red_king_crab,2008,male,161,0,0,0,721,204,43,0,968
TR08,bristol_bay,red_king_crab,2008,male,162,0,0,0,790,242,69,1,1102
TR08,bristol_bay,red_king_crab,2008,male,163,0,0,0,673,212,55,1,941
TR08,bristol_bay,red_king_crab,2008,male,164,0,0,0,604,186,51,1,842
TR08,bristol_bay,red_king_crab,2008,male,165,0,0,0,552,188,57,0,797
TR08,bristol_bay,red_king_crab,2008,male,166,0,0,0,456,152,49,0,657
TR08,bristol_bay,red_king_crab,2008,male,167,0,0,0,455,144,48,0,647
TR08,bristol_bay,red_king_crab,2008,male,168,0,0,0,494,154,44,0,692
TR08,bristol_bay,red_king_crab,2008,male,169,0,0,0,377,132,44,0,553
TR08,bristol_bay,red_king_crab,2008,male,170,0,0,1,387,98,43,1,530
TR08,bristol_bay,red_king_crab,2008,male,171,0,0,0,261,93,29,1,384
TR08,bristol_bay,red_king_crab,2008,male,172,0,0,0,264,81,28,0,373
TR08,bristol_bay,red_king_crab,2008,male,173,0,0,0,212,69,36,0,317
TR08,bristol_bay,red_king_crab,2008,male,174,0,0,0,161,71,22,0,254
TR08,bristol_bay,red_king_crab,2008,male,175,0,0,0,143,44,13,0,200
TR08,bristol_bay,red_king_crab,2008,male,176,0,0,0,114,35,11,0,160
TR08,bristol_bay,red_king_crab,2008,male,177,0,0,0,84,33,11,1,129
TR08,bristol_bay,red_king_crab,2008,male,178,0,0,0,74,29,10,0,113
TR08,bristol_bay,red_king_crab,2008,male,179,0,0,0,63,30,7,0,100
TR08,bristol_bay,red_king_crab,2008,male,180,0,0,0,35,18,5,0,58
TR08,bristol_bay,red_king_crab,2008,male,181,0,0,0,28,10,6,0,44
TR08,bristol_bay,red_king_crab,2008,male,182,0,0,0,16,13,2,0,31
TR08,bristol_bay,red_king_crab,2008,male,183,0,0,0,15,6,1,0,22
TR08,bristol_bay,red_king_crab,2008,male,184,0,0,0,11,4,4,0,19
TR08,bristol_bay,red_king_crab,2008,male,185,0,0,0,14,3,5,0,22
TR08,bristol_bay,red_king_crab,2008,male,186,0,0,0,7,1,0,0,8
TR08,bristol_bay,red_king_crab,2008,male,187,0,0,0,4,0,1,0,5
TR08,bristol_bay,red_king_crab,2008,male,188,0,0,0,5,2,0,0,7
TR08,bristol_bay,red_king_crab,2008,male,189,0,0,0,2,2,0,0,4
TR08,bristol_bay,red_king_crab,2008,male,190,0,0,0,1,0,2,0,3
TR08,bristol_bay,red_king_crab,2008,male,192,0,0,0,2,0,0,0,2
TR08,bristol_bay,red_king_crab,2008,male,194,0,0,0,1,0,0,0,1
TR08,bristol_bay,red_king_crab,2008,male,196,0,0,0,1,0,0,0,1
TR08,bristol_bay,red_king_crab,2008,male,197,0,0,0,0,1,0,0,1
TR09,bristol_bay,red_king_crab,2009,male,127,0,0,0,2,0,0,0,2
TR09,bristol_bay,red_king_crab,2009,male,129,0,0,0,5,0,0,0,5
TR09,bristol_bay,red_king_crab,2009,male,130,0,0,0,7,0,0,0,7
TR09,bristol_bay,red_king_crab,2009,male,131,0,0,0,28,1,0,0,29
TR09,bristol_bay,red_king_crab,2009,male,132,0,0,0,61,1,1,0,63
TR09,bristol_bay,red_king_crab,2009,male,133,0,0,0,143,7,0,0,150
TR09,bristol_bay,red_king_crab,2009,male,134,0,0,0,263,7,1,0,271
TR09,bristol_bay,red_king_crab,2009,male,135,0,0,0,569,22,0,0,591
TR09,bristol_bay,red_king_crab,2009,male,136,0,0,1,834,20,1,2,858
TR09,bristol_bay,red_king_crab,2009,male,137,0,0,0,1173,27,2,0,1202
TR09,bristol_bay,red_king_crab,2009,male,138,0,0,1,1518,53,1,2,1575
TR09,bristol_bay,red_king_crab,2009,male,139,0,0,1,1724,46,1,2,1774
TR09,bristol_bay,red_king_crab,2009,male,140,0,0,0,2255,86,5,4,2350
TR09,bristol_bay,red_king_crab,2009,male,141,0,0,0,2008,55,4,3,2070
TR09,bristol_bay,red_king_crab,2009,male,142,0,0,0,2335,98,4,3,2440
TR09,bristol_bay,red_king_crab,2009,male,143,0,0,0,1971,90,3,4,2068
TR09,bristol_bay,red_king_crab,2009,male,144,0,0,2,1877,102,8,6,1995
TR09,bristol_bay,red_king_crab,2009,male,145,0,0,0,1863,89,9,1,1962
TR09,bristol_bay,red_king_crab,2009,male,146,0,0,0,1657,101,7,2,1767
TR09,bristol_bay,red_king_crab,2009,male,147,0,0,1,1488,111,14,1,1615
TR09,bristol_bay,red_king_crab,2009,male,148,0,0,0,1665,120,9,2,1796
TR09,bristol_bay,red_king_crab,2009,male,149,0,0,1,1456,129,21,4,1611
TR09,bristol_bay,red_king_crab,2009,male,150,0,0,0,1370,124,15,0,1509
TR09,bristol_bay,red_king_crab,2009,male,151,0,0,0,1128,125,15,1,1269
TR09,bristol_bay,red_king_crab,2009,male,152,0,0,0,1242,132,9,2,1385
TR09,bristol_bay,red_king_crab,2009,male,153,0,0,0,1062,151,22,2,1237
TR09,bristol_bay,red_king_crab,2009,male,154,0,0,0,861,164,19,4,1048
TR09,bristol_bay,red_king_crab,2009,male,155,0,0,0,911,133,20,4,1068
TR09,bristol_bay,red_king_crab,2009,male,156,0,0,0,835,148,26,2,1011
TR09,bristol_bay,red_king_crab,2009,male,157,0,0,0,752,163,21,1,937
TR09,bristol_bay,red_king_crab,2009,male,158,0,0,0,759,175,23,1,958
TR09,bristol_bay,red_king_crab,2009,male,159,0,0,0,736,146,24,1,907
TR09,bristol_bay,red_king_crab,2009,male,160,0,0,0,695,186,23,1,905
TR09,bristol_bay,red_king_crab,2009,male,161,0,0,0,614,168,33,1,816
TR09,bristol_bay,red_king_crab,2009,male,162,0,0,0,597,158,25,1,781
TR09,bristol_bay,red_king_crab,2009,male,163,0,0,0,533,137,31,2,703
TR09,bristol_bay,red_king_crab,2009,male,164,0,0,0,471,141,30,1,643
TR09,bristol_bay,red_king_crab,2009,male,165,0,0,0,442,132,31,2,607
TR09,bristol_bay,red_king_crab,2009,male,166,0,0,0,384,103,20,0,507
