#year	season	fleet	sex	type	shell	maturity	nsamp	datavector																
2011	3	1	2	0	0	0	50	0.0130	0.0370	0.0604	0.1010	0.0760	0.0698	0.0583	0.0411	0.0266	0.0359	0.0693	0.0911	0.0823	0.0667	0.0672	0.1042	#1920
2012	3	1	2	0	0	0	28.15	0.0089	0.0107	0.0124	0.0337	0.0604	0.1155	0.0941	0.0391	0.0178	0.0124	0.0409	0.0426	0.1652	0.1510	0.1101	0.0853	#563
2013	3	1	2	0	0	0	50	0.0005	0.0017	0.0083	0.0107	0.0188	0.0365	0.0714	0.1329	0.1423	0.0972	0.0717	0.0636	0.0854	0.0906	0.0732	0.0952	#6051
2014	3	1	2	0	0	0	50	0.0011	0.0053	0.0068	0.0086	0.0086	0.0210	0.0282	0.0274	0.0526	0.0713	0.0755	0.0762	0.0965	0.1142	0.1303	0.2764	#2663
2015	3	1	2	0	0	0	50	0.0000	0.0011	0.0019	0.0052	0.0122	0.0166	0.0196	0.0357	0.0559	0.0869	0.0886	0.1401	0.1121	0.1031	0.0834	0.2375	#7457
2016	3	1	2	0	0	0	50	0.0000	0.0003	0.0072	0.0122	0.0183	0.0189	0.0213	0.0346	0.0388	0.0636	0.0998	0.1519	0.1718	0.1331	0.0701	0.1581	#5832
2017	3	1	2	0	0	0	50	0.0007	0.0032	0.0148	0.0544	0.0992	0.1096	0.0769	0.0317	0.0354	0.0477	0.0700	0.0930	0.0979	0.0982	0.0665	0.1007	#4043
2018	3	1	2	0	0	0	50	0.0005	0.0054	0.0182	0.0241	0.0237	0.0371	0.0627	0.0942	0.0774	0.0647	0.0650	0.1019	0.1139	0.1069	0.0824	0.1217	#9840
2019	3	1	2	0	0	0	50	0.0000	0.0000	0.0017	0.0059	0.0287	0.0491	0.0380	0.0342	0.0549	0.0757	0.0691	0.0757	0.1047	0.1275	0.1137	0.2211	#2894
2020	3	1	2	0	0	0	48.05	0.0000	0.0114	0.0375	0.0978	0.0874	0.0499	0.0385	0.0708	0.0572	0.0583	0.0562	0.0593	0.0593	0.0656	0.0666	0.1842	#961
2021	3	1	2	0	0	0	50	0.0000	0.0021	0.0035	0.0119	0.0147	0.0272	0.0426	0.0593	0.0670	0.0823	0.0893	0.1124	0.1277	0.1033	0.0740	0.1828	#1433
