2003	2	3	1	1.134	0.31	2	1	1	0	0.5
2004	2	3	1	0.635	0.31	2	1	1	0	0.5
2005	2	3	1	0.590	0.31	2	1	1	0	0.5
2006	2	3	1	1.451	0.31	2	1	1	0	0.5
2007	2	3	1	69.717	0.31	2	1	1	0	0.5
2008	2	3	1	6.622	0.31	2	1	1	0	0.5
2009	2	3	1	7.522	0.31	2	1	1	0	0.5
2010	2	3	1	9.564	0.31	2	1	1	0	0.5
2011	2	3	1	0.796	0.31	2	1	1	0	0.5
2012	2	3	1	0.739	0.31	2	1	1	0	0.5
2013	2	3	1	0.341	0.31	2	1	1	0	0.5
2014	2	3	1	0.490	0.31	2	1	1	0	0.5
2015	2	3	1	0.711	0.31	2	1	1	0	0.5
2016	2	3	1	1.633	0.31	2	1	1	0	0.5
2017	2	3	1	6.032	0.31	2	1	1	0	0.5
2018	2	3	1	1.281	0.31	2	1	1	0	0.5 # (updated - bycatch_groundfish.R)
##  RELATIVE  ABUNDANCE DATA
##  Units of abundance: 1 = biomass, 2 = numbers
##  for SMBKC Units are in  crabs for Abundance.
##  Number  of  relative  abundance indicies
2
##  Number  of  rows  in  each  index
24  10
# Survey data (abundance indices, units are mt for trawl survey and crab/potlift for pot survey)
# Year, Seas, Fleet,  Sex,  Abundance,  CV    units
1996  1 4 1 9410.403  0.241 1
1997  1 4 1 10924.107 0.337 1
1998  1 4 1 7976.839  0.355 1
1999  1 4 1 1594.546  0.182 1
2000  1 4 1 2096.795  0.310 1
2001  1 4 1 2831.440  0.245 1
2002  1 4 1 1732.599  0.320 1
2003  1 4 1 1566.675  0.336 1
2004  1 4 1 1523.869  0.305 1
2005  1 4 1 1642.017  0.371 1
2006  1 4 1 3893.875  0.334 1
2007  1 4 1 6470.773  0.385 1
2008  1 4 1 4654.473  0.284 1
2009  1 4 1 6301.470  0.256 1
2010  1 4 1 11130.898 0.466 1
2011  1 4 1 10931.232 0.558 1
2012  1 4 1 6200.219  0.339 1
2013  1 4 1 2287.557  0.217 1
2014  1 4 1 6029.220  0.449 1
2015  1 4 1 5877.433  0.770 1
2016  1 4 1 3485.909  0.393 1
2017  1 4 1 1793.760  0.599 1
2018  1 4 1 1730.742  0.281 1
2019  1 4 1 3170.467  0.337 1 # (updated - EBSsurvey_analysis.R)
1998  1 5 1 12531.000 0.060 2
2001  1 5 1 8477.000  0.080 2
2004  1 5 1 1667.000  0.150 2
2007  1 5 1 8643.000  0.090 2
2010  1 5 1 10209.000 0.130 2
2013  1 5 1 5643.000  0.190 2
2015  1 5 1 2805.000  0.180 2
2016  1 5 1 2378.000  0.186 2
2017  1 5 1 1689.000  0.250 2
2018  1 5 1  745.000  0.140 2 # no smbkc pot survey in 2019
##  Number  of  length  frequency matrices
3
##  Number  of  rows  in  each  matrix
9  24  10 # (updated)
##  Number  of  bins  in  each  matrix  (columns  of  size  data)
3  3  3
##  SIZE  COMPOSITION DATA  FOR ALL FLEETS
##  SIZE  COMP  LEGEND
##  Sex:  1 = male, 2 = female, 0 = both  sexes combined
##  Type  of  composition:  1 = retained, 2 = discard,  0 = total composition
##  Maturity  state:  1 = immature, 2 = mature, 0 = both  states  combined
##  Shell condition:  1 = new shell,  2 = old shell,  0 = both  shell types combined
##length  proportions of  pot discarded males
##Year, Seas, Fleet,  Sex,  Type, Shell,  Maturity, Nsamp,  DataVec
  1996  3 1 1 0 0 0 25  0.1595  0.2229  0.6176
  1997  3 1 1 0 0 0 25  0.1818  0.2053  0.6128
  1998  3 1 1 0 0 0 25  0.1927  0.2162  0.5911
  2009  3 1 1 0 0 0 50  0.1413  0.3235  0.5352
  2010  3 1 1 0 0 0 50  0.1314  0.3152  0.5534
  2011  3 1 1 0 0 0 50  0.1314  0.3051  0.5636
  2012  3 1 1 0 0 0 50  0.1417  0.3178  0.5406
  2014  3 1 1 0 0 0 50  0.0939  0.2275  0.6786
  2015  3 1 1 0 0 0 50  0.1148  0.2518  0.6333 #no fishery so not updated
##length  proportions of  trawl survey  males
##Year, Seas, Fleet,  Sex,  Type, Shell,  Maturity, Nsamp,  DataVec
  1996  1 4 1 0 0 0 50  0.1998  0.3054  0.4948
  1997  1 4 1 0 0 0 50  0.1622  0.3102  0.5275
  1998  1 4 1 0 0 0 50  0.1276  0.3212  0.5511
  1999  1 4 1 0 0 0 26  0.2224  0.2214  0.5562
  2000  1 4 1 0 0 0 30.5 0.2154  0.2180  0.5665
  2001  1 4 1 0 0 0 45.5 0.2253  0.2699  0.5048
  2002  1 4 1 0 0 0 19  0.1127  0.2346  0.6527
  2003  1 4 1 0 0 0 32.5 0.3762  0.2345  0.3893
  2004  1 4 1 0 0 0 24  0.2488  0.1848  0.5663
  2005  1 4 1 0 0 0 21  0.2825  0.2744  0.4431
  2006  1 4 1 0 0 0 50  0.3276  0.2293  0.4431
  2007  1 4 1 0 0 0 50  0.4394  0.3525  0.2081
  2008  1 4 1 0 0 0 50  0.3745  0.2219  0.4036
  2009  1 4 1 0 0 0 50  0.3057  0.4202  0.2741
  2010  1 4 1 0 0 0 50  0.4081  0.3371  0.2548
  2011  1 4 1 0 0 0 50  0.2179  0.3940  0.3881
  2012  1 4 1 0 0 0 50  0.1573  0.4393  0.4034
  2013  1 4 1 0 0 0 37  0.2100  0.2834  0.5065
  2014  1 4 1 0 0 0 50  0.1738  0.3912  0.4350
  2015  1 4 1 0 0 0 50  0.2340  0.2994  0.4666
  2016  1 4 1 0 0 0 50  0.2255  0.2780  0.4965
  2017  1 4 1 0 0 0 21  0.0849  0.2994  0.6157
  2018  1 4 1 0 0 0 31  0.1475  0.2219  0.6306
  2019  1 4 1 0 0 0 50  0.1961  0.2346  0.5692
  ##length  proportions of  pot survey
  ##Year, Seas, Fleet,  Sex,  Type, Shell,  Maturity, Nsamp,  DataVec
  1998  1 5 1 0 0 0 100  0.0769  0.2205  0.7026
  2001  1 5 1 0 0 0 100  0.1493  0.2049  0.6457
  2004  1 5 1 0 0 0 100  0.0672  0.2484  0.6845
  2007  1 5 1 0 0 0 100  0.1257  0.3148  0.5595
  2010  1 5 1 0 0 0 100  0.1299  0.3209  0.5492
  2013  1 5 1 0 0 0 100  0.1556  0.2477  0.5967
  2015  1 5 1 0 0 0 100  0.0706  0.2431  0.6859
  2016  1 5 1 0 0 0 100  0.0832  0.1917  0.7251
  2017  1 5 1 0 0 0 100  0.1048  0.2540  0.6412
  2018  1 5 1 0 0 0 100  0.10201 0.21611 0.68188
##  Growth data (increment)
# Type of growth increment (0=ignore;1=growth increment with a CV;2=size-at-release; size-at) 
0
# nobs_growth
0
#3
# MidPoint Sex Increment CV
# 97.5  1  14.1  0.2197
#112.5  1  14.1  0.2197
#127.5  1  14.1  0.2197
#  97.5  1 13.8 0.2197
#  112.5  1 14.1 0.2197
#  127.5  1 14.4 0.2197
## eof
9999

